DATE,OPEN,HIGH,LOW,CLOSE,VOL,Return_%,True_Range,Avg_Daily_Vol,Trading_Days
1998-12-11,118.06,119.75,115.56,117.13,33900000.0,-0.79,4.19,6780000.0,5
1998-12-18,116.16,119.13,113.75,118.5,38100000.0,2.01,5.38,7620000.0,5
1998-12-25,119.25,123.25,119.0,122.69,23400000.0,2.88,4.25,5850000.0,4
1999-01-01,123.25,124.75,122.0,123.31,21700000.0,0.05,2.75,5425000.0,4
1999-01-08,123.38,128.5,121.72,127.75,36900000.0,3.54,6.78,7380000.0,5
1999-01-15,127.69,127.69,120.38,124.38,45400000.0,-2.59,7.31,9080000.0,5
1999-01-22,125.3,127.94,121.78,122.56,27400000.0,-2.19,6.16,6850000.0,4
1999-01-29,123.28,128.3,121.91,127.66,31600000.0,3.55,6.39,6320000.0,5
1999-02-05,128.69,128.69,123.22,124.06,44200000.0,-3.6,5.47,8840000.0,5
1999-02-12,125.09,126.09,121.33,123.63,44300000.0,-1.17,4.76,8860000.0,5
1999-02-19,124.75,125.75,122.22,124.25,29100000.0,-0.4,3.53,7275000.0,4
1999-02-26,124.44,128.84,122.69,123.56,47000000.0,-0.71,6.15,9400000.0,5
1999-03-05,123.66,128.13,121.78,127.55,44200000.0,3.15,6.35,8840000.0,5
1999-03-12,128.28,131.19,127.25,129.38,28600000.0,0.86,3.94,5720000.0,5
1999-03-19,129.94,132.63,129.5,129.69,23400000.0,-0.19,3.13,4680000.0,5
1999-03-26,130.06,130.59,125.63,128.56,33400000.0,-1.15,4.96,6680000.0,5
1999-04-02,129.16,131.61,128.13,129.34,26400000.0,0.14,3.48,6600000.0,4
1999-04-09,130.94,135.5,130.25,134.88,27700000.0,3.01,5.25,5540000.0,5
1999-04-16,133.47,136.47,131.0,131.53,47600000.0,-1.45,5.47,9520000.0,5
1999-04-23,132.69,136.75,128.38,135.81,38800000.0,2.35,8.37,7760000.0,5
1999-04-30,136.5,137.5,131.5,133.25,35000000.0,-2.38,6.0,7000000.0,5
1999-05-07,133.44,135.84,131.84,135.0,53400000.0,1.17,4.0,10680000.0,5
1999-05-14,134.84,138.0,131.5,133.78,39400000.0,-0.79,6.5,7880000.0,5
1999-05-21,133.63,135.59,132.38,133.34,30700000.0,-0.22,3.21,6140000.0,5
1999-05-28,133.84,133.84,128.0,130.2,59200000.0,-2.72,5.84,11840000.0,5
1999-06-04,130.13,133.36,128.02,133.22,29600000.0,2.37,5.34,7400000.0,4
1999-06-11,133.44,134.19,129.09,129.81,37400000.0,-2.72,5.1,7480000.0,5
1999-06-18,130.69,135.56,129.55,134.31,31500000.0,2.77,6.01,6300000.0,5
1999-06-25,134.47,135.25,130.66,131.7,33400000.0,-2.06,4.59,6680000.0,5
1999-07-02,132.69,139.5,132.5,139.41,42600000.0,5.06,7.0,8520000.0,5
1999-07-09,139.25,140.75,138.52,140.5,24500000.0,0.9,2.23,6125000.0,4
1999-07-16,140.94,142.16,138.66,141.81,20900000.0,0.62,3.5,4180000.0,5
1999-07-23,142.19,142.25,135.13,135.75,28600000.0,-4.53,7.12,5720000.0,5
1999-07-30,134.88,137.31,132.56,132.75,28000000.0,-1.58,4.75,5600000.0,5
1999-08-06,132.75,134.75,128.84,130.38,35800000.0,-1.79,5.91,7160000.0,5
1999-08-13,130.59,133.25,127.0,133.16,36300000.0,1.97,6.25,7260000.0,5
1999-08-20,133.13,134.84,131.69,133.91,23200000.0,0.59,3.15,4640000.0,5
1999-08-27,134.81,138.78,134.66,135.06,31400000.0,0.19,4.12,6280000.0,5
1999-09-03,135.34,136.5,130.66,135.97,43200000.0,0.47,5.84,8640000.0,5
1999-09-10,136.06,136.63,133.69,135.88,19900000.0,-0.13,2.94,4975000.0,4
1999-09-17,135.13,135.47,130.31,133.75,36900000.0,-1.02,5.16,7380000.0,5
1999-09-24,133.94,134.0,126.31,127.75,51100000.0,-4.62,7.69,10220000.0,5
1999-10-01,128.75,129.75,125.56,128.47,44300000.0,-0.22,4.19,8860000.0,5
1999-10-08,129.19,133.88,128.69,133.88,44800000.0,3.63,5.19,8960000.0,5
1999-10-15,133.59,134.13,124.5,124.88,48300000.0,-6.52,9.63,9660000.0,5
1999-10-22,124.94,131.22,123.44,130.09,51400000.0,4.12,7.78,10280000.0,5
1999-10-29,129.31,137.69,127.81,137.0,41300000.0,5.95,9.88,8260000.0,5
1999-11-05,136.5,139.11,134.59,137.88,33000000.0,1.01,4.52,6600000.0,5
1999-11-12,137.0,139.98,136.08,139.75,32100000.0,2.01,3.9,6420000.0,5
1999-11-19,139.84,143.0,139.41,142.5,28500000.0,1.9,3.59,5700000.0,5
1999-11-26,142.44,143.0,140.0,141.44,16300000.0,-0.7,3.0,4075000.0,4
1999-12-03,140.88,145.34,139.0,143.84,38700000.0,2.1,6.34,7740000.0,5
1999-12-10,143.53,143.72,139.38,141.88,30000000.0,-1.15,4.34,6000000.0,5
1999-12-17,141.44,143.31,140.03,142.69,27500000.0,0.88,3.28,5500000.0,5
1999-12-24,142.56,146.48,141.09,146.48,23700000.0,2.75,5.39,5925000.0,4
1999-12-31,146.5,147.56,145.06,146.88,16600000.0,0.26,2.5,3320000.0,5
2000-01-07,148.25,148.25,137.25,145.75,42800000.0,-1.69,11.0,8560000.0,5
2000-01-14,146.25,147.47,142.88,146.97,32700000.0,0.49,4.59,6540000.0,5
2000-01-21,145.34,147.0,143.81,144.44,24700000.0,-0.62,3.19,6175000.0,4
2000-01-28,145.66,145.84,135.53,135.88,45800000.0,-6.71,10.31,9160000.0,5
2000-02-04,135.81,144.0,135.0,142.59,38300000.0,4.99,9.0,7660000.0,5
2000-02-11,142.56,144.56,138.03,138.69,35700000.0,-2.71,6.53,7140000.0,5
2000-02-18,139.78,141.22,134.63,135.31,45400000.0,-3.2,6.59,9080000.0,5
2000-02-25,135.19,137.47,133.09,133.33,56500000.0,-1.38,4.38,14125000.0,4
2000-03-03,133.38,141.72,132.72,141.13,48900000.0,5.81,9.0,9780000.0,5
2000-03-10,140.81,142.0,135.03,140.13,57300000.0,-0.48,6.97,11460000.0,5
2000-03-17,136.69,148.0,135.69,146.94,65000000.0,7.5,12.31,13000000.0,5
2000-03-24,146.88,155.75,144.5,153.56,57600000.0,4.55,11.25,11520000.0,5
2000-03-31,153.38,153.78,147.13,150.38,40500000.0,-1.96,6.65,8100000.0,5
2000-04-07,150.13,153.0,141.39,151.44,48900000.0,0.87,11.61,9780000.0,5
2000-04-14,151.75,153.11,133.5,136.0,71200000.0,-10.38,19.61,14240000.0,5
2000-04-21,135.19,145.13,134.69,143.81,50100000.0,6.38,10.44,12525000.0,4
2000-04-28,141.5,148.75,140.5,145.09,59000000.0,2.54,8.25,11800000.0,5
2000-05-05,146.56,148.48,139.78,143.53,43200000.0,-2.07,8.7,8640000.0,5
2000-05-12,142.75,143.47,137.75,142.81,34100000.0,0.04,5.72,6820000.0,5
2000-05-19,142.75,147.72,140.41,141.13,29300000.0,-1.13,7.31,5860000.0,5
2000-05-26,141.25,141.81,136.5,138.0,43000000.0,-2.3,5.31,8600000.0,5
2000-06-02,140.0,149.09,139.47,147.84,29500000.0,5.6,9.62,7375000.0,4
2000-06-09,147.47,148.22,145.63,146.59,25600000.0,-0.6,2.59,5120000.0,5
2000-06-16,146.97,148.88,144.63,146.59,28200000.0,-0.26,4.25,5640000.0,5
2000-06-23,146.47,149.16,143.88,144.38,27100000.0,-1.43,5.28,5420000.0,5
2000-06-30,145.38,146.98,143.52,145.28,28400000.0,-0.07,3.46,5680000.0,5
2000-07-07,145.44,148.78,144.22,148.09,13100000.0,1.82,4.56,3275000.0,4
2000-07-14,147.88,151.25,147.16,151.25,24800000.0,2.28,4.09,4960000.0,5
2000-07-21,150.98,151.98,147.69,147.69,27200000.0,-2.18,4.29,5440000.0,5
2000-07-28,148.13,148.86,141.52,142.09,36400000.0,-4.08,7.34,7280000.0,5
2000-08-04,142.94,146.72,142.06,146.38,24900000.0,2.41,4.66,4980000.0,5
2000-08-11,146.72,149.22,145.56,147.41,22600000.0,0.47,3.66,4520000.0,5
2000-08-18,147.78,150.44,147.06,149.69,24100000.0,1.29,3.38,4820000.0,5
2000-08-25,150.03,151.63,149.28,151.25,18300000.0,0.81,2.35,3660000.0,5
2000-09-01,151.25,153.59,150.34,152.5,21200000.0,0.83,3.25,4240000.0,5
2000-09-08,151.88,152.2,149.33,149.81,15600000.0,-1.36,2.87,3900000.0,4
2000-09-15,149.75,151.19,146.0,146.0,23900000.0,-2.5,5.19,4780000.0,5
2000-09-22,146.38,146.97,142.42,145.28,32000000.0,-0.75,4.55,6400000.0,5
2000-09-29,145.94,146.33,142.13,143.63,38500000.0,-1.58,4.2,7700000.0,5
2000-10-06,144.28,145.75,139.75,141.06,35500000.0,-2.23,6.0,7100000.0,5
2000-10-13,141.31,141.31,132.78,137.56,45000000.0,-2.65,8.53,9000000.0,5
2000-10-20,137.41,141.19,130.16,139.91,40600000.0,1.82,11.03,8120000.0,5
2000-10-27,139.94,141.94,134.03,139.28,39300000.0,-0.47,7.91,7860000.0,5
2000-11-03,138.44,143.91,138.16,142.78,41400000.0,3.13,5.75,8280000.0,5
2000-11-10,143.16,144.3,136.53,136.63,34500000.0,-4.56,7.77,6900000.0,5
2000-11-17,135.63,140.11,133.02,136.64,47100000.0,0.74,7.09,9420000.0,5
2000-11-24,135.75,136.38,132.13,134.84,22300000.0,-0.67,4.25,5575000.0,4
2000-12-01,136.47,136.69,129.75,132.22,37000000.0,-3.11,6.94,7400000.0,5
2000-12-08,131.88,139.47,131.5,133.97,45600000.0,1.58,7.97,9120000.0,5
2000-12-15,137.38,139.56,130.56,130.97,34300000.0,-4.67,9.0,6860000.0,5
2000-12-22,132.06,134.97,125.53,130.94,51300000.0,-0.85,9.44,10260000.0,5
2000-12-29,130.84,134.28,130.28,131.19,26800000.0,0.27,4.0,6700000.0,4
2001-01-05,132.0,136.0,127.56,129.19,50200000.0,-2.13,8.44,12550000.0,4
2001-01-12,129.88,133.72,127.69,132.0,35400000.0,1.63,6.03,7080000.0,5
2001-01-19,132.0,136.19,131.52,134.02,32300000.0,1.53,4.67,8075000.0,4
2001-01-26,134.25,137.31,133.56,135.88,39700000.0,1.21,3.75,7940000.0,5
2001-02-02,135.5,138.7,134.75,134.8,40000000.0,-0.52,3.95,8000000.0,5
2001-02-09,134.8,136.7,131.26,131.84,33000000.0,-2.2,5.44,6600000.0,5
2001-02-16,131.7,134.17,129.3,130.4,33100000.0,-0.99,4.87,6620000.0,5
2001-02-23,131.04,131.14,121.8,124.96,58200000.0,-4.64,9.34,14550000.0,4
2001-03-02,125.8,127.84,121.75,123.61,65000000.0,-1.74,6.09,13000000.0,5
2001-03-09,124.15,127.75,123.11,123.36,34700000.0,-0.64,4.64,6940000.0,5
2001-03-16,122.34,122.5,114.81,115.01,115700000.0,-5.99,7.69,23140000.0,5
2001-03-23,115.76,118.46,108.04,114.48,85700000.0,-1.11,10.42,17140000.0,5
2001-03-30,115.7,118.65,112.14,116.69,55100000.0,0.86,6.51,11020000.0,5
2001-04-06,116.3,117.38,109.3,113.3,74700000.0,-2.58,8.08,14940000.0,5
2001-04-13,114.0,118.99,112.78,118.85,48800000.0,4.25,6.21,12200000.0,4
2001-04-20,118.29,126.0,116.91,124.5,72100000.0,5.25,9.09,14420000.0,5
2001-04-27,123.65,125.84,120.95,125.78,45200000.0,1.72,4.89,9040000.0,5
2001-05-04,126.45,127.69,123.44,127.34,53000000.0,0.7,4.25,10600000.0,5
2001-05-11,126.86,127.5,124.4,125.15,38300000.0,-1.35,3.1,7660000.0,5
2001-05-18,124.9,130.08,124.46,129.74,51100000.0,3.88,5.62,10220000.0,5
2001-05-25,129.84,132.09,127.9,128.1,47400000.0,-1.34,4.19,9480000.0,5
2001-06-01,128.22,128.35,125.0,126.73,37700000.0,-1.16,3.35,9425000.0,4
2001-06-08,126.8,129.23,126.08,127.0,42400000.0,0.16,3.15,8480000.0,5
2001-06-15,126.71,126.99,120.4,121.85,53400000.0,-3.84,6.59,10680000.0,5
2001-06-22,121.65,124.31,120.89,122.85,52400000.0,0.99,3.42,10480000.0,5
2001-06-29,123.28,124.01,120.57,122.6,46600000.0,-0.55,3.44,9320000.0,5
2001-07-06,122.8,124.32,119.05,119.05,29000000.0,-3.05,5.27,7250000.0,4
2001-07-13,119.49,122.32,117.09,122.24,54600000.0,2.3,5.23,10920000.0,5
2001-07-20,121.77,122.98,119.83,121.34,38900000.0,-0.35,3.15,7780000.0,5
2001-07-27,121.8,121.88,116.75,120.81,53900000.0,-0.81,5.13,10780000.0,5
2001-08-03,121.19,123.25,120.3,121.94,54200000.0,0.62,2.95,10840000.0,5
2001-08-10,121.35,121.51,117.34,119.29,58000000.0,-1.7,4.17,11600000.0,5
2001-08-17,119.6,120.35,116.01,116.75,51400000.0,-2.38,4.34,10280000.0,5
2001-08-24,116.8,119.13,115.78,119.02,57100000.0,1.9,3.35,11420000.0,5
2001-08-31,118.97,119.2,112.04,114.15,69300000.0,-4.05,7.16,13860000.0,5
2001-09-07,113.85,116.17,108.63,108.72,100800000.0,-4.51,7.54,25200000.0,4
2001-09-14,107.7,110.35,107.7,110.05,23400000.0,2.18,2.65,23400000.0,1
2001-09-21,101.0,106.4,93.8,97.28,183200000.0,-3.68,12.6,36640000.0,5
2001-09-28,99.72,109.62,99.06,104.44,111800000.0,4.73,10.56,22360000.0,5
2001-10-05,103.9,108.97,102.83,107.23,134800000.0,3.21,6.14,26960000.0,5
2001-10-12,106.27,110.3,105.52,109.5,103400000.0,3.04,4.78,20680000.0,5
2001-10-19,108.63,111.15,106.01,107.35,99700000.0,-1.18,5.14,19940000.0,5
2001-10-26,107.3,111.79,106.74,110.32,101800000.0,2.81,5.05,20360000.0,5
2001-11-02,110.16,110.55,105.56,109.25,120400000.0,-0.83,4.99,24080000.0,5
2001-11-09,110.12,114.08,109.85,112.72,97300000.0,2.36,4.23,19460000.0,5
2001-11-16,111.0,115.4,110.0,114.36,96600000.0,3.03,5.4,19320000.0,5
2001-11-23,114.92,115.85,113.51,115.68,48000000.0,0.66,2.34,12000000.0,4
2001-11-30,115.75,116.9,113.0,114.05,83300000.0,-1.47,3.9,16660000.0,5
2001-12-07,113.65,118.0,113.01,116.56,94500000.0,2.56,4.99,18900000.0,5
2001-12-14,115.85,116.39,112.0,113.13,86600000.0,-2.35,4.39,17320000.0,5
2001-12-21,112.99,115.92,112.9,114.95,76600000.0,1.73,3.02,15320000.0,5
2001-12-28,114.83,116.75,114.61,116.0,36000000.0,1.02,2.14,9000000.0,4
2002-01-04,116.15,117.98,113.81,117.62,69100000.0,1.27,4.17,17275000.0,4
2002-01-11,117.7,117.99,114.7,114.94,68900000.0,-2.34,3.29,13780000.0,5
2002-01-18,114.65,115.39,112.67,113.15,83900000.0,-1.31,2.72,16780000.0,5
2002-01-25,113.75,114.25,112.02,113.55,49000000.0,-0.18,2.23,12250000.0,4
2002-02-01,113.9,114.19,108.4,112.65,108700000.0,-1.1,5.79,21740000.0,5
2002-02-08,112.23,112.23,108.0,110.09,130000000.0,-1.91,4.23,26000000.0,5
2002-02-15,110.05,112.97,109.82,110.89,88400000.0,0.76,3.15,17680000.0,5
2002-02-22,110.15,110.63,107.82,109.64,98100000.0,-0.46,2.81,24525000.0,4
2002-03-01,109.74,113.85,109.7,113.74,118500000.0,3.64,4.15,23700000.0,5
2002-03-08,113.9,117.9,113.65,116.99,109200000.0,2.71,4.25,21840000.0,5
2002-03-15,116.89,117.9,115.63,116.65,82400000.0,-0.21,2.27,16480000.0,5
2002-03-22,117.1,117.74,114.12,115.04,93500000.0,-1.76,3.62,18700000.0,5
2002-03-29,115.09,115.77,113.3,114.52,73900000.0,-0.5,2.47,18475000.0,4
2002-04-05,114.23,115.1,112.16,112.69,102000000.0,-1.35,2.94,20400000.0,5
2002-04-12,111.32,113.54,110.04,111.42,89300000.0,0.09,3.5,17860000.0,5
2002-04-19,111.62,113.67,110.2,112.88,81000000.0,1.13,3.47,16200000.0,5
2002-04-26,112.38,112.43,107.29,107.39,95100000.0,-4.44,5.14,19020000.0,5
2002-05-03,107.93,109.91,106.63,107.58,95700000.0,-0.32,3.28,19140000.0,5
2002-05-10,107.64,109.36,104.9,105.72,110500000.0,-1.78,4.46,22100000.0,5
2002-05-17,106.22,111.25,105.79,110.9,134300000.0,4.41,5.46,26860000.0,5
2002-05-24,110.64,110.69,108.0,108.69,72300000.0,-1.76,2.69,14460000.0,5
2002-05-31,109.05,109.13,105.9,107.22,77000000.0,-1.68,3.23,19250000.0,4
2002-06-07,107.09,107.6,101.72,103.34,118700000.0,-3.5,5.88,23740000.0,5
2002-06-14,103.24,104.54,98.5,101.4,130400000.0,-1.78,6.04,26080000.0,5
2002-06-21,101.92,105.03,98.68,99.28,117600000.0,-2.59,6.35,23520000.0,5
2002-06-28,98.61,100.89,95.19,98.96,168300000.0,0.35,5.7,33660000.0,5
2002-07-05,99.18,99.8,93.72,99.31,104100000.0,0.13,6.08,26025000.0,4
2002-07-12,98.98,99.7,90.32,91.85,196700000.0,-7.2,9.38,39340000.0,5
2002-07-19,91.64,93.3,84.3,84.71,289800000.0,-7.56,9.0,57960000.0,5
2002-07-26,84.1,85.93,77.68,85.6,388000000.0,1.78,8.25,77600000.0,5
2002-08-02,87.5,91.55,85.62,86.79,264100000.0,-0.81,5.93,52820000.0,5
2002-08-09,86.49,91.94,83.55,91.29,245400000.0,5.55,8.39,49080000.0,5
2002-08-16,89.99,94.08,88.02,93.22,215000000.0,3.59,6.06,43000000.0,5
2002-08-23,93.46,97.15,93.1,94.6,175900000.0,1.22,4.05,35180000.0,5
2002-08-30,94.91,96.25,90.81,91.78,181500000.0,-3.3,5.44,36300000.0,5
2002-09-06,90.73,91.0,87.5,90.0,233600000.0,-0.8,3.5,58400000.0,4
2002-09-13,89.1,93.33,88.25,89.67,187800000.0,0.64,5.08,37560000.0,5
2002-09-20,89.31,91.19,84.05,84.35,225300000.0,-5.55,7.14,45060000.0,5
2002-09-27,83.65,85.97,81.85,82.75,293900000.0,-1.08,4.12,58780000.0,5
2002-10-04,82.0,85.77,79.58,80.8,321000000.0,-1.46,6.19,64200000.0,5
2002-10-11,80.06,84.73,77.07,84.16,371700000.0,5.12,7.66,74340000.0,5
2002-10-18,83.2,89.3,83.04,88.64,301800000.0,6.54,6.26,60360000.0,5
2002-10-25,88.12,90.9,87.57,90.2,240500000.0,2.36,3.33,48100000.0,5
2002-11-01,91.15,91.29,87.0,90.27,234100000.0,-0.97,4.29,46820000.0,5
2002-11-08,91.8,93.07,89.52,89.65,240900000.0,-2.34,3.55,48180000.0,5
2002-11-15,89.51,91.55,87.45,91.4,206200000.0,2.11,4.1,41240000.0,5
2002-11-22,92.15,94.27,89.76,93.42,186000000.0,1.38,4.51,37200000.0,5
2002-11-29,93.43,94.95,91.62,93.98,133300000.0,0.59,3.33,33325000.0,4
2002-12-06,95.47,96.05,89.98,92.03,234800000.0,-3.6,6.07,46960000.0,5
2002-12-13,91.07,91.62,89.27,89.34,180700000.0,-1.9,2.35,36140000.0,5
2002-12-20,89.82,91.79,88.6,89.99,175600000.0,0.19,3.19,35120000.0,5
2002-12-27,89.59,90.61,87.38,87.38,73200000.0,-2.47,3.23,18300000.0,4
2003-01-03,87.79,91.38,87.11,91.35,140700000.0,4.06,4.27,35175000.0,4
2003-01-10,91.24,93.64,91.05,93.06,190900000.0,1.99,2.59,38180000.0,5
2003-01-17,93.54,93.86,90.15,90.66,176200000.0,-3.08,3.71,35240000.0,5
2003-01-24,90.87,90.92,86.17,86.38,203600000.0,-4.94,4.75,50900000.0,4
2003-01-31,85.73,87.18,84.15,86.06,263600000.0,0.38,3.03,52720000.0,5
2003-02-07,86.14,86.81,82.97,83.42,235400000.0,-3.16,3.84,47080000.0,5
2003-02-14,83.46,84.88,81.0,84.15,245800000.0,0.83,3.88,49160000.0,5
2003-02-21,84.53,85.8,83.46,85.18,161200000.0,0.77,2.34,40300000.0,4
2003-02-28,84.93,85.23,82.22,84.9,220000000.0,-0.04,3.01,44000000.0,5
2003-03-07,85.26,85.78,81.43,83.32,223000000.0,-2.28,4.35,44600000.0,5
2003-03-14,82.6,84.77,79.38,84.13,287700000.0,1.85,5.39,57540000.0,5
2003-03-21,83.46,89.88,83.22,89.67,327100000.0,7.44,6.66,65420000.0,5
2003-03-28,88.02,88.26,85.99,86.71,257800000.0,-1.49,2.27,51560000.0,5
2003-04-04,85.35,88.99,84.4,88.22,250200000.0,3.36,4.59,50040000.0,5
2003-04-11,90.34,90.85,85.71,87.15,254600000.0,-3.53,5.14,50920000.0,5
2003-04-18,87.47,90.06,87.0,89.56,175600000.0,2.39,3.06,43900000.0,4
2003-04-25,89.86,92.35,88.89,90.23,229700000.0,0.41,3.46,45940000.0,5
2003-05-02,90.44,93.47,90.3,93.21,247500000.0,3.06,3.17,49500000.0,5
2003-05-09,93.47,94.38,92.28,93.73,195400000.0,0.28,2.1,39080000.0,5
2003-05-16,93.5,95.45,93.28,94.87,190000000.0,1.47,2.17,38000000.0,5
2003-05-23,94.15,94.42,91.59,93.76,210900000.0,-0.41,2.83,42180000.0,5
2003-05-30,93.3,97.09,93.07,96.95,184700000.0,3.91,4.02,46175000.0,4
2003-06-06,97.53,101.4,96.67,99.26,244700000.0,1.77,4.73,48940000.0,5
2003-06-13,98.77,100.9,97.77,99.56,190400000.0,0.8,3.13,38080000.0,5
2003-06-20,99.96,102.18,99.42,99.44,193700000.0,-0.52,2.76,38740000.0,5
2003-06-27,99.45,99.66,96.96,97.66,205800000.0,-1.8,2.7,41160000.0,5
2003-07-04,98.22,99.85,96.43,98.74,150100000.0,0.53,3.42,37525000.0,4
2003-07-11,99.65,101.4,98.63,100.24,188700000.0,0.59,2.77,37740000.0,5
2003-07-18,101.2,101.9,98.16,99.51,212600000.0,-1.67,3.74,42520000.0,5
2003-07-25,99.45,100.34,97.85,100.23,206200000.0,0.78,2.49,41240000.0,5
2003-08-01,100.37,100.98,98.24,98.51,220500000.0,-1.85,2.74,44100000.0,5
2003-08-08,98.31,99.0,96.34,98.28,237500000.0,-0.03,2.66,47500000.0,5
2003-08-15,98.26,99.85,97.84,99.62,162200000.0,1.38,2.01,32440000.0,5
2003-08-22,99.93,101.82,99.73,99.77,180100000.0,-0.16,2.09,36020000.0,5
2003-08-29,99.71,101.48,98.83,101.44,143600000.0,1.74,2.65,28720000.0,5
2003-09-05,101.64,103.7,101.05,102.83,154300000.0,1.17,2.65,38575000.0,4
2003-09-12,103.04,103.88,101.35,102.45,194500000.0,-0.57,2.53,38900000.0,5
2003-09-19,102.52,104.7,101.95,103.67,155600000.0,1.12,2.75,31120000.0,5
2003-09-26,102.85,103.29,99.85,99.95,206500000.0,-2.82,3.44,41300000.0,5
2003-10-03,100.3,104.28,99.25,103.39,266800000.0,3.08,5.03,53360000.0,5
2003-10-10,103.48,105.22,102.91,104.57,156500000.0,1.05,2.31,31300000.0,5
2003-10-17,104.71,105.89,103.98,104.26,166900000.0,-0.43,1.91,33380000.0,5
2003-10-24,104.45,105.28,102.18,103.58,185800000.0,-0.83,3.1,37160000.0,5
2003-10-31,103.74,105.97,103.27,105.3,163400000.0,1.5,2.7,32680000.0,5
2003-11-07,105.75,106.72,104.9,105.61,162700000.0,-0.13,1.82,32540000.0,5
2003-11-14,105.74,106.95,104.8,105.46,159000000.0,-0.26,2.15,31800000.0,5
2003-11-21,104.91,105.45,103.62,104.21,199000000.0,-0.67,1.83,39800000.0,5
2003-11-28,104.69,106.66,104.68,106.45,110100000.0,1.68,1.98,27525000.0,4
2003-12-05,106.85,108.08,106.62,106.85,178100000.0,0.0,1.46,35620000.0,5
2003-12-12,106.74,108.2,105.96,108.14,192400000.0,1.31,2.24,38480000.0,5
2003-12-19,109.17,109.73,107.48,108.9,165700000.0,-0.25,2.25,33140000.0,5
2003-12-26,108.79,110.08,108.78,109.7,68700000.0,0.84,1.3,17175000.0,4
2004-01-02,110.1,112.19,109.78,111.23,111700000.0,1.03,2.41,27925000.0,4
2004-01-09,111.69,113.5,111.59,112.39,169200000.0,0.63,1.91,33840000.0,5
2004-01-16,112.55,114.31,111.76,114.23,186200000.0,1.49,2.55,37240000.0,5
2004-01-23,114.53,115.38,113.72,114.43,134700000.0,-0.09,1.66,33675000.0,4
2004-01-30,114.39,116.5,112.56,113.48,209500000.0,-0.8,3.94,41900000.0,5
2004-02-06,113.7,114.7,112.78,114.45,177600000.0,0.66,1.92,35520000.0,5
2004-02-13,114.67,116.39,114.17,115.13,168300000.0,0.4,2.22,33660000.0,5
2004-02-20,115.85,116.6,114.32,114.88,150400000.0,-0.84,2.28,37600000.0,4
2004-02-27,115.22,115.74,113.03,115.02,180600000.0,-0.17,2.71,36120000.0,5
2004-03-05,115.43,116.97,114.92,116.38,180000000.0,0.82,2.05,36000000.0,5
2004-03-12,116.34,116.62,111.1,112.58,289800000.0,-3.23,5.52,57960000.0,5
2004-03-19,112.27,113.27,110.84,111.06,267700000.0,-1.08,2.43,53540000.0,5
2004-03-26,110.54,111.79,108.85,111.03,255800000.0,0.44,2.94,51160000.0,5
2004-04-02,111.63,114.84,111.58,114.64,227800000.0,2.7,3.26,45560000.0,5
2004-04-09,114.46,115.41,113.74,114.37,151500000.0,-0.08,1.67,37875000.0,4
2004-04-16,114.58,115.3,112.36,113.83,250300000.0,-0.65,2.94,50060000.0,5
2004-04-23,113.55,114.67,111.78,114.36,223300000.0,0.71,2.89,44660000.0,5
2004-04-30,114.5,115.12,110.9,110.96,247600000.0,-3.09,4.22,49520000.0,5
2004-05-07,111.37,113.26,109.96,109.96,235400000.0,-1.27,3.3,47080000.0,5
2004-05-14,109.44,110.81,108.06,110.04,325900000.0,0.55,2.75,65180000.0,5
2004-05-21,108.89,111.18,108.41,109.81,225600000.0,0.84,2.77,45120000.0,5
2004-05-28,110.53,113.03,109.6,112.86,194400000.0,2.11,3.43,38880000.0,5
2004-06-04,112.46,113.58,111.87,112.98,152200000.0,0.46,1.71,38050000.0,4
2004-06-11,113.43,114.92,113.42,114.35,122800000.0,0.81,1.5,30700000.0,4
2004-06-18,113.82,114.45,112.87,113.63,158800000.0,-0.17,1.58,31760000.0,5
2004-06-25,113.75,114.94,112.67,113.84,166300000.0,0.08,2.27,33260000.0,5
2004-07-02,114.52,114.79,112.58,112.88,213700000.0,-1.43,2.21,42740000.0,5
2004-07-09,112.37,112.57,111.2,111.73,141200000.0,-0.57,1.37,35300000.0,4
2004-07-16,111.52,112.39,110.44,110.71,195900000.0,-0.73,1.95,39180000.0,5
2004-07-23,110.75,112.06,108.69,108.96,264600000.0,-1.62,3.37,52920000.0,5
2004-07-30,109.19,110.9,108.21,110.84,260700000.0,1.51,2.69,52140000.0,5
2004-08-06,110.19,111.36,106.62,106.85,245500000.0,-3.03,4.74,49100000.0,5
2004-08-13,107.02,108.41,106.59,107.19,237900000.0,0.16,1.82,47580000.0,5
2004-08-20,107.14,110.63,107.1,110.48,214400000.0,3.12,3.53,42880000.0,5
2004-08-27,110.55,111.63,109.85,111.45,154300000.0,0.81,1.78,30860000.0,5
2004-09-03,111.22,112.82,110.1,112.12,196800000.0,0.81,2.72,39360000.0,5
2004-09-10,112.54,113.27,112.03,113.06,132500000.0,0.46,1.24,33125000.0,4
2004-09-17,113.31,113.74,112.68,113.15,168300000.0,-0.14,1.06,33660000.0,5
2004-09-24,112.67,113.47,110.95,111.46,206100000.0,-1.07,2.52,41220000.0,5
2004-10-01,111.1,113.65,110.41,113.65,220700000.0,2.3,3.24,44140000.0,5
2004-10-08,114.1,114.68,112.35,112.51,203600000.0,-1.39,2.33,40720000.0,5
2004-10-15,112.78,113.07,110.57,111.26,243800000.0,-1.35,2.5,48760000.0,5
